Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","12/11/2021 09:33 UTC"
"Last updated:","10 November 2021"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=S7uCAi
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,VDA,OOC,STA"
Years:,"2021,2021"
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Venezuelans displaced abroad","Stateless persons","Others of concern"
2021,Czechia,CZE,"United States of America",USA,8,65,0,,0,0
2021,Denmark,DNK,Brazil,BRA,0,12,0,,0,0
2021,Denmark,DNK,Canada,CAN,7,5,0,,0,0
2021,Denmark,DNK,"United States of America",USA,0,10,0,,0,0
2021,Djibouti,DJI,Egypt,EGY,18,16,0,,0,0
2021,Djibouti,DJI,Australia,AUS,5,0,0,,0,0
2021,Djibouti,DJI,Belgium,BEL,360,59,0,,0,0
2021,Djibouti,DJI,Brazil,BRA,0,11,0,,0,0
2021,Djibouti,DJI,Canada,CAN,1209,72,0,,0,0
2021,Djibouti,DJI,Cyprus,CYP,0,5,0,,0,0
2021,Djibouti,DJI,Djibouti,DJI,0,0,0,,0,1301
2021,Djibouti,DJI,Ethiopia,ETH,53,5,0,,0,0
2021,Djibouti,DJI,France,FRA,384,139,0,,0,0
2021,Djibouti,DJI,"United Kingdom of Great Britain and Northern Ireland",GBR,5,5,0,,0,0
2021,Djibouti,DJI,Germany,DEU,33,16,0,,0,0
2021,Djibouti,DJI,Greece,GRC,10,0,0,,0,0
2021,Djibouti,DJI,Kuwait,KWT,0,5,0,,0,0
2021,Djibouti,DJI,Netherlands,NLD,0,5,0,,0,0
2021,Djibouti,DJI,Somalia,SOM,0,6,0,,0,0
2021,Djibouti,DJI,Spain,ESP,0,5,0,,0,0
2021,Djibouti,DJI,Sweden,SWE,30,9,0,,0,0
2021,Djibouti,DJI,Switzerland,CHE,17,0,0,,0,0
2021,Djibouti,DJI,"United States of America",USA,351,684,0,,0,0
2021,Djibouti,DJI,Yemen,YEM,5,6,0,,0,0
2021,Dominica,DMA,Brazil,BRA,0,18,0,,0,0
2021,Dominica,DMA,Canada,CAN,8,0,0,,0,0
2021,Dominica,DMA,France,FRA,5,0,0,,0,0
2021,Dominica,DMA,"United Kingdom of Great Britain and Northern Ireland",GBR,23,19,0,,0,0
2021,Dominica,DMA,Germany,DEU,5,0,0,,0,0
2021,Dominica,DMA,Mexico,MEX,0,6,0,,0,0
2021,Dominica,DMA,Peru,PER,0,5,0,,0,0
2021,Dominica,DMA,"United States of America",USA,14,52,0,,0,0
2021,"Dominican Rep.",DOM,Argentina,ARG,6,555,0,,0,0
2021,"Dominican Rep.",DOM,Brazil,BRA,6,1297,0,,0,0
2021,"Dominican Rep.",DOM,Canada,CAN,115,182,0,,0,0
2021,"Dominican Rep.",DOM,Chile,CHL,0,88,0,,0,0
2021,"Dominican Rep.",DOM,"Costa Rica",CRI,0,77,0,,0,0
2021,"Dominican Rep.",DOM,Ecuador,ECU,5,0,0,,0,0
2021,"Dominican Rep.",DOM,Finland,FIN,5,0,0,,0,0
2021,"Dominican Rep.",DOM,France,FRA,104,75,0,,0,0
2021,"Dominican Rep.",DOM,Germany,DEU,8,5,0,,0,0
2021,"Dominican Rep.",DOM,Greece,GRC,10,7,0,,0,0
2021,"Dominican Rep.",DOM,Italy,ITA,5,16,0,,0,0
2021,"Dominican Rep.",DOM,Mexico,MEX,23,94,0,,0,0
2021,"Dominican Rep.",DOM,Panama,PAN,5,0,0,,0,0
2021,"Dominican Rep.",DOM,Paraguay,PRY,0,5,0,,0,0
2021,"Dominican Rep.",DOM,Peru,PER,20,55,0,,0,0
2021,"Dominican Rep.",DOM,Spain,ESP,11,230,0,,0,0
2021,"Dominican Rep.",DOM,Suriname,SUR,0,8,0,,0,0
2021,"Dominican Rep.",DOM,"Trinidad and Tobago",TTO,0,137,0,,0,0
2021,"Dominican Rep.",DOM,Uruguay,URY,0,269,0,,0,0
2021,"Dominican Rep.",DOM,"United States of America",USA,250,1295,0,,0,0
2021,Ecuador,ECU,Argentina,ARG,16,27,0,,0,0
2021,Ecuador,ECU,Belgium,BEL,0,7,0,,0,0
2021,Ecuador,ECU,"Bolivia (Plurinational State of)",BOL,5,5,0,,0,0
2021,Ecuador,ECU,Brazil,BRA,58,103,0,,0,0
2021,Ecuador,ECU,Canada,CAN,35,141,0,,0,0
2021,Ecuador,ECU,Chile,CHL,23,29,0,,0,0
2021,Ecuador,ECU,Colombia,COL,7,5,0,,0,0
2021,Ecuador,ECU,"Costa Rica",CRI,0,48,0,,0,0
2021,Ecuador,ECU,France,FRA,23,0,0,,0,0
2021,Ecuador,ECU,"United Kingdom of Great Britain and Northern Ireland",GBR,5,16,0,,0,0
2021,Ecuador,ECU,Germany,DEU,12,5,0,,0,0
2021,Ecuador,ECU,Greece,GRC,0,5,0,,0,0
2021,Ecuador,ECU,Israel,ISR,0,29,0,,0,0
2021,Ecuador,ECU,Italy,ITA,5,28,0,,0,0
2021,Ecuador,ECU,Mexico,MEX,30,200,0,,0,10268
2021,Ecuador,ECU,Montenegro,MNE,0,5,0,,0,0
2021,Ecuador,ECU,Netherlands,NLD,5,0,0,,0,0
2021,Ecuador,ECU,Panama,PAN,0,15,0,,0,0
2021,Ecuador,ECU,Paraguay,PRY,0,5,0,,0,0
2021,Ecuador,ECU,Peru,PER,0,264,0,,0,0
2021,Ecuador,ECU,Spain,ESP,6,515,0,,0,0
2021,Ecuador,ECU,Sweden,SWE,5,5,0,,0,0
2021,Ecuador,ECU,Switzerland,CHE,5,0,0,,0,0
2021,Ecuador,ECU,Uruguay,URY,7,12,0,,0,0
2021,Ecuador,ECU,"United States of America",USA,1460,22932,0,,0,0
2021,"Equatorial Guinea",GNQ,Belgium,BEL,0,6,0,,0,0
2021,"Equatorial Guinea",GNQ,Brazil,BRA,0,14,0,,0,0
2021,"Equatorial Guinea",GNQ,Canada,CAN,19,7,0,,0,0
2021,"Equatorial Guinea",GNQ,France,FRA,45,0,0,,0,0
2021,"Equatorial Guinea",GNQ,"United Kingdom of Great Britain and Northern Ireland",GBR,0,9,0,,0,0
2021,"Equatorial Guinea",GNQ,Germany,DEU,27,5,0,,0,0
2021,"Equatorial Guinea",GNQ,Greece,GRC,5,0,0,,0,0
2021,"Equatorial Guinea",GNQ,Mexico,MEX,0,5,0,,0,0
2021,"Equatorial Guinea",GNQ,Spain,ESP,30,95,0,,0,0
2021,"Equatorial Guinea",GNQ,Sweden,SWE,5,0,0,,0,0
2021,"Equatorial Guinea",GNQ,Switzerland,CHE,5,0,0,,0,0
2021,"Equatorial Guinea",GNQ,"United States of America",USA,17,88,0,,0,0
2021,Eritrea,ERI,Algeria,DZA,0,6,0,,0,0
2021,Eritrea,ERI,Angola,AGO,78,1789,0,,0,21
2021,Eritrea,ERI,Egypt,EGY,13950,6224,0,,0,0
2021,Eritrea,ERI,Australia,AUS,107,17,0,,0,0
2021,Eritrea,ERI,Austria,AUT,450,38,0,,0,0
2021,Eritrea,ERI,Belgium,BEL,2846,1231,0,,0,0
2021,Eritrea,ERI,Benin,BEN,5,0,0,,0,0
2021,Eritrea,ERI,Brazil,BRA,25,117,0,,0,0
2021,Eritrea,ERI,"Bosnia and Herzegovina",BIH,0,0,0,,0,24
2021,Eritrea,ERI,Bulgaria,BGR,12,0,0,,0,0
2021,Eritrea,ERI,Cambodia,KHM,0,5,0,,0,0
2021,Eritrea,ERI,Canada,CAN,2303,298,0,,0,0
2021,Eritrea,ERI,Chad,TCD,6,15,0,,0,0
2021,Eritrea,ERI,China,CHN,10,0,0,,0,0
2021,Eritrea,ERI,"Dem. Rep. of the Congo",COD,6,0,0,,0,0
2021,Eritrea,ERI,Colombia,COL,5,0,0,,0,0
2021,Eritrea,ERI,"Costa Rica",CRI,0,7,0,,0,0
2021,Eritrea,ERI,Cuba,CUB,8,0,0,,0,0
2021,Eritrea,ERI,Cyprus,CYP,53,5,0,,0,0
2021,Eritrea,ERI,Czechia,CZE,11,0,0,,0,0
2021,Eritrea,ERI,Denmark,DNK,5634,163,0,,0,0
2021,Eritrea,ERI,Djibouti,DJI,544,465,0,,0,0
2021,Eritrea,ERI,Ecuador,ECU,11,5,0,,0,0
2021,Eritrea,ERI,Eritrea,ERI,0,0,0,,0,17
2021,Eritrea,ERI,Estonia,EST,10,0,0,,0,0
2021,Eritrea,ERI,Ethiopia,ETH,145531,209,0,,0,0
2021,Eritrea,ERI,Finland,FIN,862,10,0,,0,0
2021,Eritrea,ERI,France,FRA,8218,1116,0,,0,0
2021,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,14503,3811,0,,0,0
2021,Eritrea,ERI,Georgia,GEO,5,11,0,,0,0
2021,Eritrea,ERI,Germany,DEU,62152,3200,0,,0,0
2021,Eritrea,ERI,Ghana,GHA,101,65,0,,0,0
2021,Eritrea,ERI,Greece,GRC,1284,211,0,,0,0
2021,Eritrea,ERI,Guinea,GIN,9,0,0,,0,0
2021,Eritrea,ERI,Croatia,HRV,23,0,0,,0,0
2021,Eritrea,ERI,Hungary,HUN,47,0,0,,0,0
2021,Eritrea,ERI,Iceland,ISL,9,0,0,,0,0
2021,Eritrea,ERI,"Cote d'Ivoire",CIV,8,6,0,,0,0
2021,Eritrea,ERI,India,IND,13,10,0,,0,0
2021,Eritrea,ERI,Indonesia,IDN,125,137,0,,0,0
2021,Eritrea,ERI,Ireland,IRL,87,18,0,,0,0
2021,Eritrea,ERI,Iraq,IRQ,5,28,0,,0,0
2021,Eritrea,ERI,Israel,ISR,217,11688,0,,0,9690
2021,Eritrea,ERI,Italy,ITA,3370,13106,0,,0,0
2021,Eritrea,ERI,Jordan,JOR,38,5,0,,0,0
2021,Eritrea,ERI,Kenya,KEN,896,1139,0,,0,0
2021,Eritrea,ERI,"Rep. of Korea",KOR,10,0,0,,0,0
2021,Eritrea,ERI,Kuwait,KWT,5,28,0,,0,0
2021,Eritrea,ERI,Libya,LBY,518,4591,0,,0,0
2021,Eritrea,ERI,Lebanon,LBN,16,23,0,,0,0
2021,Eritrea,ERI,Lesotho,LSO,43,44,0,,0,0
2021,Eritrea,ERI,Liechtenstein,LIE,12,0,0,,0,0
2021,Eritrea,ERI,Lithuania,LTU,40,0,0,,0,0
2021,Eritrea,ERI,Luxembourg,LUX,1044,265,0,,0,0
2021,Eritrea,ERI,Latvia,LVA,33,0,0,,0,0
2021,Eritrea,ERI,Mexico,MEX,7,82,0,,0,0
2021,Eritrea,ERI,Mali,MLI,5,0,0,,0,0
2021,Eritrea,ERI,Malaysia,MYS,19,21,0,,0,0
2021,Eritrea,ERI,Morocco,MAR,19,8,0,,0,0
2021,Eritrea,ERI,Mozambique,MOZ,0,27,0,,0,0
2021,Eritrea,ERI,Malta,MLT,812,322,0,,0,0
2021,Eritrea,ERI,Netherlands,NLD,14787,339,0,,0,0
2021,Eritrea,ERI,Niger,NER,148,18,0,,0,0
2021,Eritrea,ERI,Nigeria,NGA,33,13,0,,0,0
2021,Eritrea,ERI,Norway,NOR,11965,80,0,,0,0
2021,Eritrea,ERI,"New Zealand",NZL,6,0,0,,0,0
2021,Eritrea,ERI,Panama,PAN,0,38,0,,0,0
2021,Eritrea,ERI,Philippines,PHL,21,16,0,,0,0
2021,Eritrea,ERI,Poland,POL,5,0,0,,0,0
2021,Eritrea,ERI,Portugal,PRT,201,0,0,,0,0
2021,Eritrea,ERI,Qatar,QAT,0,5,0,,0,0
2021,Eritrea,ERI,Romania,ROU,52,33,0,,0,0
2021,Eritrea,ERI,"South Africa",ZAF,1469,1058,0,,0,0
2021,Eritrea,ERI,Rwanda,RWA,140,10,0,,0,0
2021,Eritrea,ERI,"Saudi Arabia",SAU,36,122,0,,0,0
2021,Eritrea,ERI,Senegal,SEN,0,14,0,,0,0
2021,Eritrea,ERI,Somalia,SOM,51,37,0,,0,0
2021,Eritrea,ERI,Spain,ESP,296,65,0,,0,0
2021,Eritrea,ERI,"South Sudan",SSD,280,2543,0,,0,0
2021,Eritrea,ERI,Sudan,SDN,114690,10154,0,,0,48
2021,Eritrea,ERI,Slovenia,SVN,86,0,0,,0,0
2021,Eritrea,ERI,Eswatini,SWZ,0,7,0,,0,0
2021,Eritrea,ERI,Sweden,SWE,26911,385,0,,0,0
2021,Eritrea,ERI,Switzerland,CHE,38219,278,0,,0,0
2021,Eritrea,ERI,"Syrian Arab Rep.",SYR,19,0,0,,0,0
2021,Eritrea,ERI,"United Rep. of Tanzania",TZA,0,5,0,,0,0
2021,Eritrea,ERI,Tunisia,TUN,123,85,0,,0,0
2021,Eritrea,ERI,"United Arab Emirates",ARE,0,7,0,,0,0
2021,Eritrea,ERI,Uganda,UGA,9831,7827,0,,0,0
2021,Eritrea,ERI,Ukraine,UKR,11,42,0,,0,0
2021,Eritrea,ERI,"United States of America",USA,5498,1130,0,,0,0
2021,Eritrea,ERI,Yemen,YEM,1345,485,0,,0,0
2021,Eritrea,ERI,Zambia,ZMB,62,9,0,,0,0
2021,Eritrea,ERI,Zimbabwe,ZWE,20,5,0,,0,0
2021,Estonia,EST,Canada,CAN,5,0,0,,0,0
2021,Estonia,EST,France,FRA,5,0,0,,0,0
2021,Estonia,EST,"South Africa",ZAF,5,7,0,,0,0
2021,Estonia,EST,"Russian Federation",RUS,5,0,0,,0,0
2021,Estonia,EST,"United States of America",USA,251,48,0,,0,0
2021,Ethiopia,ETH,Angola,AGO,0,57,0,,0,5
2021,Ethiopia,ETH,Egypt,EGY,5478,10193,0,,0,0
2021,Ethiopia,ETH,Argentina,ARG,5,0,0,,0,0
2021,Ethiopia,ETH,Australia,AUS,314,254,0,,0,0
2021,Ethiopia,ETH,Austria,AUT,232,53,0,,0,0
2021,Ethiopia,ETH,Belgium,BEL,174,88,0,,0,0
2021,Ethiopia,ETH,Belarus,BLR,5,0,0,,0,0
2021,Ethiopia,ETH,Botswana,BWA,5,0,0,,0,0
2021,Ethiopia,ETH,Brazil,BRA,27,87,0,,0,0
2021,Ethiopia,ETH,Bulgaria,BGR,9,0,0,,0,0
2021,Ethiopia,ETH,Canada,CAN,1835,574,0,,0,0
2021,Ethiopia,ETH,Chad,TCD,19,11,0,,0,0
2021,Ethiopia,ETH,China,CHN,0,6,0,,0,0
2021,Ethiopia,ETH,"Dem. Rep. of the Congo",COD,0,5,0,,0,0
2021,Ethiopia,ETH,Colombia,COL,7,0,0,,0,0
2021,Ethiopia,ETH,"Costa Rica",CRI,5,0,0,,0,0
2021,Ethiopia,ETH,Cuba,CUB,6,0,0,,0,0
2021,Ethiopia,ETH,Cyprus,CYP,10,13,0,,0,0
2021,Ethiopia,ETH,Czechia,CZE,5,0,0,,0,0
2021,Ethiopia,ETH,Denmark,DNK,94,5,0,,0,0
2021,Ethiopia,ETH,Djibouti,DJI,1699,10807,0,,0,0
2021,Ethiopia,ETH,Ecuador,ECU,5,0,0,,0,0
2021,Ethiopia,ETH,Eritrea,ERI,15,0,0,,0,0
2021,Ethiopia,ETH,Ethiopia,ETH,0,0,3954760,,0,460
2021,Ethiopia,ETH,Finland,FIN,148,36,0,,0,0
2021,Ethiopia,ETH,France,FRA,2229,522,0,,0,0
2021,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,1879,809,0,,0,0
2021,Ethiopia,ETH,Germany,DEU,6057,3686,0,,0,0
2021,Ethiopia,ETH,Ghana,GHA,8,5,0,,0,0
2021,Ethiopia,ETH,Greece,GRC,495,40,0,,0,0
2021,Ethiopia,ETH,"China, Hong Kong SAR",HKG,7,0,0,,0,0
2021,Ethiopia,ETH,Hungary,HUN,39,0,0,,0,0
2021,Ethiopia,ETH,Iceland,ISL,0,5,0,,0,0
2021,Ethiopia,ETH,"Cote d'Ivoire",CIV,5,5,0,,0,0
2021,Ethiopia,ETH,India,IND,16,36,0,,0,0
2021,Ethiopia,ETH,Indonesia,IDN,133,40,0,,0,0
2021,Ethiopia,ETH,Ireland,IRL,37,23,0,,0,0
2021,Ethiopia,ETH,Iraq,IRQ,0,7,0,,0,0
2021,Ethiopia,ETH,Israel,ISR,103,809,0,,0,0
2021,Ethiopia,ETH,Italy,ITA,998,108,0,,0,0
2021,Ethiopia,ETH,Jordan,JOR,16,26,0,,0,0
2021,Ethiopia,ETH,Japan,JPN,27,0,0,,0,0
2021,Ethiopia,ETH,Kenya,KEN,20590,9185,0,,0,0
2021,Ethiopia,ETH,"Rep. of Korea",KOR,164,177,0,,0,0
2021,Ethiopia,ETH,Kuwait,KWT,0,7,0,,0,0
2021,Ethiopia,ETH,Libya,LBY,30,990,0,,0,0
2021,Ethiopia,ETH,Lebanon,LBN,37,611,0,,0,11
2021,Ethiopia,ETH,Lesotho,LSO,24,15,0,,0,0
2021,Ethiopia,ETH,Lithuania,LTU,5,0,0,,0,0
2021,Ethiopia,ETH,Luxembourg,LUX,58,25,0,,0,0
2021,Ethiopia,ETH,Mauritania,MRT,8,0,0,,0,0
2021,Ethiopia,ETH,Mexico,MEX,6,24,0,,0,0
2021,Ethiopia,ETH,Malaysia,MYS,12,11,0,,0,0
2021,Ethiopia,ETH,Malawi,MWI,9,58,0,,0,0
2021,Ethiopia,ETH,Morocco,MAR,0,5,0,,0,0
2021,Ethiopia,ETH,Mozambique,MOZ,8,16,0,,0,0
2021,Ethiopia,ETH,Malta,MLT,175,45,0,,0,0
2021,Ethiopia,ETH,Netherlands,NLD,383,76,0,,0,0
2021,Ethiopia,ETH,Niger,NER,33,5,0,,0,0
2021,Ethiopia,ETH,Nigeria,NGA,5,6,0,,0,0
2021,Ethiopia,ETH,Norway,NOR,1412,64,0,,0,0
2021,Ethiopia,ETH,"New Zealand",NZL,10,6,0,,0,0
2021,Ethiopia,ETH,Philippines,PHL,5,0,0,,0,0
2021,Ethiopia,ETH,Poland,POL,5,5,0,,0,0
2021,Ethiopia,ETH,Portugal,PRT,9,0,0,,0,0
2021,Ethiopia,ETH,Romania,ROU,10,0,0,,0,0
2021,Ethiopia,ETH,"South Africa",ZAF,15629,48099,0,,0,0
2021,Ethiopia,ETH,Rwanda,RWA,6,0,0,,0,0
2021,Ethiopia,ETH,"Saudi Arabia",SAU,0,5,0,,0,0
2021,Ethiopia,ETH,Somalia,SOM,4162,13278,0,,0,0
2021,Ethiopia,ETH,Spain,ESP,53,25,0,,0,0
2021,Ethiopia,ETH,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,5,0,0,,0,0
2021,Ethiopia,ETH,"South Sudan",SSD,4345,476,0,,0,0
2021,Ethiopia,ETH,Sudan,SDN,54373,13943,0,,0,3448
2021,Ethiopia,ETH,Eswatini,SWZ,15,88,0,,0,0
2021,Ethiopia,ETH,Sweden,SWE,2511,430,0,,0,0
2021,Ethiopia,ETH,Switzerland,CHE,1767,107,0,,0,0
2021,Ethiopia,ETH,"Syrian Arab Rep.",SYR,15,0,0,,0,0
2021,Ethiopia,ETH,Thailand,THA,12,5,0,,0,0
2021,Ethiopia,ETH,Tunisia,TUN,5,39,0,,0,0
2021,Ethiopia,ETH,"United Arab Emirates",ARE,8,5,0,,0,0
2021,Ethiopia,ETH,Uganda,UGA,2360,1116,0,,0,0
2021,Ethiopia,ETH,Ukraine,UKR,26,5,0,,0,0
2021,Ethiopia,ETH,"United States of America",USA,7906,7669,0,,0,0
2021,Ethiopia,ETH,Yemen,YEM,6677,9785,0,,0,0
2021,Ethiopia,ETH,Zambia,ZMB,35,8,0,,0,0
2021,Ethiopia,ETH,Zimbabwe,ZWE,71,13,0,,0,5
2021,"French Guiana",GUF,Brazil,BRA,0,27,0,,0,0
2021,"French Guiana",GUF,Mexico,MEX,0,5,0,,0,0
2021,"French Guiana",GUF,"United States of America",USA,0,8,0,,0,0
2021,Fiji,FJI,Australia,AUS,312,2336,0,,0,0
2021,Fiji,FJI,Brazil,BRA,0,21,0,,0,0
2021,Fiji,FJI,Canada,CAN,10,21,0,,0,0
2021,Fiji,FJI,"United Kingdom of Great Britain and Northern Ireland",GBR,8,0,0,,0,0
2021,Fiji,FJI,"New Zealand",NZL,19,23,0,,0,0
2021,Fiji,FJI,"United States of America",USA,119,403,0,,0,0
2021,France,FRA,Australia,AUS,0,15,0,,0,0
2021,France,FRA,Brazil,BRA,0,43,0,,0,0
2021,France,FRA,Canada,CAN,0,43,0,,0,0
2021,France,FRA,Germany,DEU,15,5,0,,0,0
2021,France,FRA,Mexico,MEX,0,8,0,,0,0
2021,France,FRA,Philippines,PHL,0,5,0,,0,0
2021,France,FRA,Spain,ESP,0,5,0,,0,0
2021,France,FRA,Switzerland,CHE,8,0,0,,0,0
2021,France,FRA,"United States of America",USA,19,104,0,,0,0
2021,Gabon,GAB,Austria,AUT,5,0,0,,0,0
2021,Gabon,GAB,Belgium,BEL,26,43,0,,0,0
2021,Gabon,GAB,Canada,CAN,37,45,0,,0,0
2021,Gabon,GAB,Cyprus,CYP,0,5,0,,0,0
2021,Gabon,GAB,France,FRA,328,559,0,,0,0
2021,Gabon,GAB,"United Kingdom of Great Britain and Northern Ireland",GBR,5,10,0,,0,0
2021,Gabon,GAB,Germany,DEU,13,44,0,,0,0
2021,Gabon,GAB,Greece,GRC,5,8,0,,0,0
2021,Gabon,GAB,Italy,ITA,0,11,0,,0,0
2021,Gabon,GAB,Luxembourg,LUX,5,0,0,,0,0
2021,Gabon,GAB,Morocco,MAR,0,5,0,,0,0
2021,Gabon,GAB,"South Africa",ZAF,0,12,0,,0,0
2021,Gabon,GAB,Spain,ESP,5,5,0,,0,0
2021,Gabon,GAB,Switzerland,CHE,5,0,0,,0,0
2021,Gabon,GAB,Togo,TGO,0,6,0,,0,0
2021,Gabon,GAB,"United States of America",USA,50,365,0,,0,0
2021,Gambia,GMB,Algeria,DZA,0,5,0,,0,0
2021,Gambia,GMB,Argentina,ARG,0,10,0,,0,0
2021,Gambia,GMB,Australia,AUS,8,10,0,,0,0
2021,Gambia,GMB,Austria,AUT,112,75,0,,0,0
2021,Gambia,GMB,Belgium,BEL,34,115,0,,0,0
2021,Gambia,GMB,Brazil,BRA,6,355,0,,0,0
2021,Gambia,GMB,Canada,CAN,90,117,0,,0,0
2021,Gambia,GMB,Cameroon,CMR,0,5,0,,0,0
2021,Gambia,GMB,"Costa Rica",CRI,0,5,0,,0,0
2021,Gambia,GMB,Cyprus,CYP,6,55,0,,0,0
2021,Gambia,GMB,Denmark,DNK,5,0,0,,0,0
2021,Gambia,GMB,Finland,FIN,29,23,0,,0,0
2021,Gambia,GMB,France,FRA,405,493,0,,0,0
2021,Gambia,GMB,"United Kingdom of Great Britain and Northern Ireland",GBR,1009,240,0,,0,0
2021,Gambia,GMB,Germany,DEU,1266,1733,0,,0,0
2021,Gambia,GMB,Greece,GRC,75,116,0,,0,0
2021,Gambia,GMB,Guinea,GIN,5,0,0,,0,0
2021,Gambia,GMB,Ireland,IRL,0,5,0,,0,0
2021,Gambia,GMB,Italy,ITA,5845,820,0,,0,0
2021,Gambia,GMB,"Rep. of Korea",KOR,0,39,0,,0,0
2021,Gambia,GMB,Lebanon,LBN,0,5,0,,0,0
2021,Gambia,GMB,Luxembourg,LUX,6,5,0,,0,0
2021,Gambia,GMB,Mauritania,MRT,0,12,0,,0,0
2021,Gambia,GMB,Morocco,MAR,0,54,0,,0,0
2021,Gambia,GMB,Malta,MLT,27,14,0,,0,0
2021,Gambia,GMB,Netherlands,NLD,42,91,0,,0,0
2021,Gambia,GMB,Norway,NOR,14,0,0,,0,0
2021,Gambia,GMB,Peru,PER,5,0,0,,0,0
2021,Gambia,GMB,Portugal,PRT,6,31,0,,0,0
2021,Gambia,GMB,Romania,ROU,5,0,0,,0,0
2021,Gambia,GMB,"South Africa",ZAF,0,10,0,,0,0
2021,Gambia,GMB,Senegal,SEN,26,376,0,,0,0
2021,Gambia,GMB,Spain,ESP,48,660,0,,0,0
2021,Gambia,GMB,Sweden,SWE,182,101,0,,0,0
2021,Gambia,GMB,Switzerland,CHE,52,10,0,,0,0
2021,Gambia,GMB,Tunisia,TUN,0,16,0,,0,0
2021,Gambia,GMB,"United States of America",USA,1402,834,0,,0,0
2021,Palestinian,PSE,Albania,ALB,5,0,0,,0,58
2021,Palestinian,PSE,Algeria,DZA,186,0,0,,0,0
2021,Palestinian,PSE,Egypt,EGY,70022,0,0,,0,0
2021,Palestinian,PSE,Argentina,ARG,19,13,0,,0,0
2021,Palestinian,PSE,Armenia,ARM,7,0,0,,0,0
2021,Palestinian,PSE,Australia,AUS,490,167,0,,0,0
2021,Palestinian,PSE,Azerbaijan,AZE,5,0,0,,0,0
2021,Palestinian,PSE,Bahrain,BHR,0,6,0,,0,0
2021,Palestinian,PSE,Belgium,BEL,1773,2188,0,,0,0
2021,Palestinian,PSE,Belarus,BLR,5,0,0,,0,0
2021,Palestinian,PSE,Brazil,BRA,577,376,0,,0,0
2021,Palestinian,PSE,"Bosnia and Herzegovina",BIH,0,5,0,,0,8
2021,Palestinian,PSE,Canada,CAN,2198,289,0,,0,0
2021,Palestinian,PSE,Chile,CHL,16,6,0,,0,0
2021,Palestinian,PSE,"Dem. Rep. of the Congo",COD,0,6,0,,0,0
2021,Palestinian,PSE,Colombia,COL,0,5,0,,0,0
2021,Palestinian,PSE,Cyprus,CYP,2152,140,0,,0,0
2021,Palestinian,PSE,Denmark,DNK,6,0,0,,0,0
2021,Palestinian,PSE,Ecuador,ECU,9,6,0,,0,0
2021,Palestinian,PSE,Ethiopia,ETH,0,5,0,,0,0
2021,Palestinian,PSE,France,FRA,1310,131,0,,0,0
2021,Palestinian,PSE,"United Kingdom of Great Britain and Northern Ireland",GBR,687,436,0,,0,0
2021,Palestinian,PSE,Georgia,GEO,0,15,0,,0,0
2021,Palestinian,PSE,Germany,DEU,2043,679,0,,0,0
2021,Palestinian,PSE,Ghana,GHA,18,10,0,,0,0
2021,Palestinian,PSE,Greece,GRC,5002,362,0,,0,0
2021,Palestinian,PSE,"China, Hong Kong SAR",HKG,5,0,0,,0,0
2021,Palestinian,PSE,Croatia,HRV,0,5,0,,0,0
2021,Palestinian,PSE,Hungary,HUN,88,0,0,,0,0
2021,Palestinian,PSE,Iceland,ISL,97,47,0,,0,0
2021,Palestinian,PSE,India,IND,59,8,0,,0,0
2021,Palestinian,PSE,Indonesia,IDN,258,94,0,,0,0
2021,Palestinian,PSE,Ireland,IRL,138,25,0,,0,0
2021,Palestinian,PSE,Iraq,IRQ,7881,98,0,,0,0
2021,Palestinian,PSE,Italy,ITA,684,148,0,,0,0
2021,Palestinian,PSE,Jordan,JOR,0,0,0,,0,83
2021,Palestinian,PSE,"Rep. of Korea",KOR,8,6,0,,0,0
2021,Palestinian,PSE,Kuwait,KWT,0,6,0,,0,0
2021,Palestinian,PSE,Libya,LBY,683,2162,0,,0,0
2021,Palestinian,PSE,Lebanon,LBN,0,0,0,,0,641
2021,Palestinian,PSE,"Sri Lanka",LKA,5,5,0,,0,0
2021,Palestinian,PSE,Latvia,LVA,6,0,0,,0,0
2021,Palestinian,PSE,Mauritania,MRT,79,31,0,,0,0
2021,Palestinian,PSE,"Rep. of Moldova",MDA,5,0,0,,0,0
2021,Palestinian,PSE,Mexico,MEX,5,6,0,,0,0
2021,Palestinian,PSE,Malaysia,MYS,218,549,0,,0,0
2021,Palestinian,PSE,Morocco,MAR,84,154,0,,0,0
2021,Palestinian,PSE,Malta,MLT,74,16,0,,0,0
2021,Palestinian,PSE,Netherlands,NLD,153,16,0,,0,0
